Identifier,Sentence,Category1,basic qualifications,physical demands,experience,preferred qualifications,schedule,additional information,policy,licenses  certifications,salary,job description,disclaimer,location,education,company description,training,benefits
63ea65359c00cd9e,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63ea65359c00cd9e,certificate license and registration,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63ea65359c00cd9e,professional skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63ea65359c00cd9e,physical demand,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63ea65359c00cd9e,work condition,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63ea65359c00cd9e,benefit information,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63ea65359c00cd9e,covid-19 precaution(s,policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63ea65359c00cd9e,overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63ea65359c00cd9e,affirmative action statement,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2bbc71f0e08d29bf,requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e25a4355db5386e8,expect pay,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
e25a4355db5386e8,experience require,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e25a4355db5386e8,shift,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e25a4355db5386e8,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e25a4355db5386e8,key duty,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e25a4355db5386e8,requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e25a4355db5386e8,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460bca888a5e9800,location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460bca888a5e9800,requisition,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460bca888a5e9800,range min,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460bca888a5e9800,shift,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460bca888a5e9800,skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460bca888a5e9800,work schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460bca888a5e9800,overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4849d8794bf4d47c,management responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849d8794bf4d47c,physical demand,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849d8794bf4d47c,work environment,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4849d8794bf4d47c,about c&w service,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4849d8794bf4d47c,career at cushman wakefield | cushman wakefield job,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4849d8794bf4d47c,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4849d8794bf4d47c,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4849d8794bf4d47c,education,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4849d8794bf4d47c,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4849d8794bf4d47c,license certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
747a5ef598c119d2,status,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747a5ef598c119d2,category,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747a5ef598c119d2,location name,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
747a5ef598c119d2,location address,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
747a5ef598c119d2,why you should join the service expert team,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
747a5ef598c119d2,supplemental benefit program,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
747a5ef598c119d2,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747a5ef598c119d2,health safety role and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747a5ef598c119d2,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c102b12923b3c37d,why you should join the service expert team,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c102b12923b3c37d,supplemental benefit program,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c102b12923b3c37d,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c102b12923b3c37d,health safety role and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c102b12923b3c37d,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3486383bcd6f390,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f3486383bcd6f390,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dc5e59282ee7f564,about jll,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dc5e59282ee7f564,principal job duty and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5e59282ee7f564,specific duty include but be not limit to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5e59282ee7f564,specific task include but be not limit to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5e59282ee7f564,position specification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5e59282ee7f564,what you can expect from we,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9e029bad5f42ee26,the perk,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9e029bad5f42ee26,rk contribution,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9e029bad5f42ee26,what youâ€ ™ ll be work on,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9e029bad5f42ee26,what be expect of a sheet metal installer,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e029bad5f42ee26,role specific skill and experience require,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e029bad5f42ee26,how you make safety your top priority,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9e029bad5f42ee26,minimum physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e029bad5f42ee26,local award,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9e029bad5f42ee26,national award,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
651e76d63267eee8,report to,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
651e76d63267eee8,status,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651e76d63267eee8,category,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651e76d63267eee8,location name,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651e76d63267eee8,location address,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651e76d63267eee8,why you should join the service expert team,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
651e76d63267eee8,position summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
651e76d63267eee8,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651e76d63267eee8,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651e76d63267eee8,what do we offer you as a service expert employee,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
651e76d63267eee8,supplemental benefit program such as legal advice pet insurance health advocacy program,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3b90fe91d995ec3b,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b90fe91d995ec3b,education skill knowledge qualification experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b90fe91d995ec3b,physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f62a1897dbd7333a,responsibility of the concrete inspector,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f62a1897dbd7333a,requirement of the concrete inspector,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f62a1897dbd7333a,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f62a1897dbd7333a,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f62a1897dbd7333a,license certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,advertising requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,where,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29ac5b00fa4dd8a2,publication,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,for application and complete job description contact,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,summary description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29ac5b00fa4dd8a2,representative duty,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,knowledge of,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,ability to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,education and experience guideline,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29ac5b00fa4dd8a2,education training,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29ac5b00fa4dd8a2,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,license or certificate,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,physical demand and work environment,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,essential function of this job,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29ac5b00fa4dd8a2,environment,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29ac5b00fa4dd8a2,process,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,physical,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,vision,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ac5b00fa4dd8a2,hear,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,job overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0c9e55d516c4af46,minimum qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,core competency,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,duty and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,depend on assign area of responsibility incumbent in the position may perform one or more of the activity describe below,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,job specification,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0c9e55d516c4af46,work category physical demand,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,emergency management responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,additional job requirement,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,primary location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0c9e55d516c4af46,job,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0c9e55d516c4af46,organization,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0c9e55d516c4af46,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,job type,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0c9e55d516c4af46,job post,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,classification type,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0c9e55d516c4af46,salary range,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5e3bd6ce76691412,job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5e3bd6ce76691412,general responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e3bd6ce76691412,essential role and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e3bd6ce76691412,requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e3bd6ce76691412,aci certification in one or more of the follow area,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e3bd6ce76691412,prefer certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e3bd6ce76691412,certification in one or more of the follow area,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e3bd6ce76691412,about terracon,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5e3bd6ce76691412,as we continue our vision of be â€œbest at people â€ here be some of the thing terracon be do to safeguard every employee owner,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,about wsdot,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3e85b4b5dfe4e8b9,what to expect,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3e85b4b5dfe4e8b9,among the varied range of responsibility hold within this role you will,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,to be consider for this opportunity the follow be require,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,it be preferredthat qualified candidate also have,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,important note,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,how to apply,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3e85b4b5dfe4e8b9,in order to be consider for this opportunity please include the following with your online application,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49e765bff32745fc,overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49e765bff32745fc,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49e765bff32745fc,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49e765bff32745fc,salary range,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49e765bff32745fc,closing date,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49e765bff32745fc,to be consider for employment all interested candidate must complete the require fort bend county online employment application locate at,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5aecdae7829ccdbf,title,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5aecdae7829ccdbf,location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5aecdae7829ccdbf,duration,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5aecdae7829ccdbf,must have skill most important,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aecdae7829ccdbf,desire skill,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5aecdae7829ccdbf,job duty,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aecdae7829ccdbf,work environment,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5aecdae7829ccdbf,education certification,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5aecdae7829ccdbf,logistic,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,position information,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c75cd9440d7bb2c,minimum salary,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5c75cd9440d7bb2c,maximum salary,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5c75cd9440d7bb2c,pay basis,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5c75cd9440d7bb2c,work location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5c75cd9440d7bb2c,travel,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c75cd9440d7bb2c,shift detail,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,location flexibility,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5c75cd9440d7bb2c,benefit and perk,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5c75cd9440d7bb2c,in keep with our commitment to this value our employee benefit from a wide array of program and activity that include,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5c75cd9440d7bb2c,alternative work schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,position description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c75cd9440d7bb2c,essential duty,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,minimum qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,education,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5c75cd9440d7bb2c,substitution for minimum qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,license and certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,prefer qualification,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,competency,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,physical requirement and working condition,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,condition of employment,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,job,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c75cd9440d7bb2c,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,employee status,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,job type,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c75cd9440d7bb2c,job level,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,job post,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5c75cd9440d7bb2c,state job title s,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c75cd9440d7bb2c,state job code s,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65af9c92f32dc823,essential duty and responsibility for the construction superintendent,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65af9c92f32dc823,require qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65af9c92f32dc823,benefit include,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65af9c92f32dc823,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65af9c92f32dc823,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65af9c92f32dc823,license certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65af9c92f32dc823,work location multiple location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5b2ec5585052115f,here be what your day might look like,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5b2ec5585052115f,we believe,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5b2ec5585052115f,skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b2ec5585052115f,sale,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b2ec5585052115f,behavior,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774a4e604c8a3763,what if you could immediately have administrative and transaction support,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
774a4e604c8a3763,communication skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774a4e604c8a3763,negotiation skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774a4e604c8a3763,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774a4e604c8a3763,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14f9a373d166c878,job specification,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14f9a373d166c878,service area,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14f9a373d166c878,requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14f9a373d166c878,job relate skill and experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14f9a373d166c878,covid-19 consideration,policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14f9a373d166c878,application question(s,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14f9a373d166c878,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e5c317936a148b,about jll,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f8e5c317936a148b,train,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e5c317936a148b,report,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e5c317936a148b,compliance,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e5c317936a148b,education experience,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
f8e5c317936a148b,skill and knowledge,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e5c317936a148b,what you can expect from we,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460be5961678c936,mission,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460be5961678c936,summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
460be5961678c936,essential duty and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460be5961678c936,interaction,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460be5961678c936,qualification and certification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460be5961678c936,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460be5961678c936,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301e48cfd4e68e9a,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
301e48cfd4e68e9a,team member,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301e48cfd4e68e9a,member,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301e48cfd4e68e9a,know your business,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301e48cfd4e68e9a,major task responsibility and key accountability,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301e48cfd4e68e9a,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301e48cfd4e68e9a,environmental job condition,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
a0415144bc28ff00,primary function,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,primary duty,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,construction observation and inspection duty include but be not limit to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,essential function,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,education and experience requirement,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a0415144bc28ff00,behavioral skill require,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,desire qualification,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,why ardurra,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a0415144bc28ff00,notice to third party agency,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,job snapshot,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
a0415144bc28ff00,employee type,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a0415144bc28ff00,location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a0415144bc28ff00,job type,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24ad3ba728a79dfd,position summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24ad3ba728a79dfd,requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24ad3ba728a79dfd,physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24ad3ba728a79dfd,essential function,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24ad3ba728a79dfd,who we be,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24ad3ba728a79dfd,what we offer,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24ad3ba728a79dfd,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24ad3ba728a79dfd,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24ad3ba728a79dfd,supplemental pay type,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90529f4db41337fe,job title,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90529f4db41337fe,flsa,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90529f4db41337fe,department div,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
